username,judul video,text,tanggal publish
@aliaspijai,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Kita sholawatin aja siapa tau kita bisa punya hp impian kita yg kalau di buat bikin konten sangat rekomen banget  
Semoga kami bisa meminang apa yg kita impikan ya Allah amin",2024-09-21T03:26:57Z
@willyvendy5310,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bea Cukai : hmm bau2 cuan nich,2024-09-21T03:26:41Z
@mrizqy.1239,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Mulai 2020 pake realme c3 3/32 bersyukur,tpi pengen si up ke IP 11😀",2024-09-21T03:26:39Z
@zyn_id,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,nonton f1 ga bang ?,2024-09-21T03:26:20Z
@indotrivia_id,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Apple bukannya gak mau buka store di Jakarta atau Bali tapi kayaknya birokrasi, korupsi, ketidakjelasan hukum dalam perdagangan import/import dan pelanggaran kerusakan lingkungan yang masih jadi masalah... 
Kalo semua itu udh aman, 1 minggu pasti langsung buka sat set sat set....",2024-09-21T03:26:19Z
@LUXPOINT.,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,𝙈𝙀𝙉𝘿𝙄𝙉𝙂 𝘽𝙐𝘼𝙏 𝘽𝙀𝙇𝙄 𝘽𝙀𝘼𝙏 𝙂𝘼𝙆 𝙎𝙄,2024-09-21T03:25:57Z
@966_only,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Seperti biasa konsep iphone harga puluhan juta gak dapat adaptor charger, bonus tempered glass juga gak dapat pelindung casing gak dapat juga",2024-09-21T03:25:35Z
@WisnuVlog-yw2ed,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,𝐕𝐢𝐯𝐨 𝐯𝟐𝟗𝐞 𝐡𝐚𝐝𝐢𝐫,2024-09-21T03:24:55Z
@muhammadimam3928,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim dari sumsel yg nonton bae tapi dak beli cuma belinyo pempek bae yg be cuko 😊 senyum bae,2024-09-21T03:24:36Z
@ftrd_sd5032,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Keknya mustahil applestore ada diindo,yg niat beli seri terbaru cuma segilintir 😅",2024-09-21T03:24:32Z
@mghtiy984,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Lagi lagi cukai 😅😅😅,2024-09-21T03:24:09Z
@rendra.d,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hotel mulai rame..,2024-09-21T03:23:53Z
@Towfu1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Cukainya bisa dibicarakan dibalik layar saja bng🙏🙏, yang penting udh di unboxing dulu",2024-09-21T03:23:52Z
@Huggofie,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hp impian kebanyakan orang..tp kebanyakan orang ndk bisa beli hp ini... termasuk saya..tim liat doang...klau mau beli masih mikir 10 kali..😂,2024-09-21T03:23:43Z
@ABHYE89,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Siapa ni yang siap2 16 kali cicilan...😂😂😂😂,2024-09-21T03:23:20Z
@PrasPamuja,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"1 bulan lalu habis jual 15 promax, mau upgrade ke 16 tapi belum mantep banget di hati, karena kaya tanggung aja fiturnya. Mungkin nunggu 17 bakal lebih kerasa bedanya kali yaa",2024-09-21T03:23:04Z
@FYP054N,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,gue kira jadi sales iphone 😌,2024-09-21T03:23:01Z
@dandidarusman6290,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,yg masi pake xr sini ngumpul,2024-09-21T03:23:00Z
@bagoesaji7636,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,BANG RIVIEW 14T BANG PLISSSSSSS,2024-09-21T03:22:51Z
@BagusAjiutama,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Unboxing google pixel 9 bang,2024-09-21T03:22:37Z
@Gorgeous4490,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Jadi semakin mirip Android hehehe,2024-09-21T03:22:14Z
@LogikaDanNalar-db1kq,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,masih bingung mau beli iphone 16 atau 16 pro,2024-09-21T03:22:04Z
@iwan5077,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,OK dah nonton unboxingnya belinya 5 tahun kedepan 😅,2024-09-21T03:21:56Z
@monologer1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,user samsung 04 kalo mau punya iphone 16 haru sadar diri dulu ya dek ya,2024-09-21T03:21:52Z
@VuddhikoChannel,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Salam bang semoga selalu diberkahi kesejahteraan,2024-09-21T03:21:43Z
@jbonk8797,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"wiii keren yah, tp tetep ga ada upgrade yg kerasa untuk kebutuhan sehari2 gua dari ip 13",2024-09-21T03:21:42Z
@unclecak7770,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:12,2024-09-21T03:21:33Z
@matkumbuuu,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Komen ke 1.999 bang,2024-09-21T03:21:24Z
@vayzo7261,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Iqbal dah makan belum sih 😂,2024-09-21T03:21:09Z
@yudiasmadi82,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hape lipat 3 Huawai om David,2024-09-21T03:20:58Z
@AjrunFarrizqy,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tempat unboxing nya juga sama kaya tahun kemarin 😂,2024-09-21T03:19:35Z
@SteveBalmond,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tim beli doang, tapi gak nonton😅",2024-09-21T03:19:30Z
@dinshare3141,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,1:00 Naik private jet dong... biar bebas cukai 😅,2024-09-21T03:18:52Z
@syaansya2588,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim yang habis nonton langsung beli,2024-09-21T03:18:35Z
@ardyanrivals,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,10:54 lah ke Singapura bawa iPhone dari Indonesia kena bea cukai lagi dong,2024-09-21T03:17:41Z
@wadaww5513,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,anjiiiirrrrr😭,2024-09-21T03:17:41Z
@irmenjanex4421,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Hhh...ttp aja terus menggoda..wadidaow...., syang bngt belum punya duit 😁 syukuri dulu dgn my Iphone XR🤭",2024-09-21T03:17:34Z
@AnggitaNurFauzi,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Mau sebagus apapun iphone itu dan mau semahal berapapun iphone itu kalau di aku sendiri aku biasa aja nggak suka iphone, lebih suka pakai android karena gampang aja pakai hp android.",2024-09-21T03:17:15Z
@almerabrilianalfatulnisa8473,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,sholawatin dlu aja😮,2024-09-21T03:17:14Z
@rivalhardi,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Accessories nya aja seharga HP gue 😭,2024-09-21T03:17:05Z
@RahmadAlfianto-g2t,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Berapa cukainya? 🤔,2024-09-21T03:16:23Z
@Muh.Assyiri,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Apa yg membuat Apple gak tertarik buka store resmi di Indonesia? Semiskin itukah negara kita atau karena daya beli masyarakat kita yg lemah?,2024-09-21T03:16:08Z
@amakjuanagah9348,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Alhamdulillah pake redmi 12c aku bersyukur,2024-09-21T03:16:04Z
@garis_keras1312,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5 orang pertama 😅,2024-09-21T03:15:11Z
@ralineqirani,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim nonton doang kagak beli😂,2024-09-21T03:14:45Z
@way484,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Tempatnya sepi amat bang, apa gak ada yg jual cilung, telorgulung gorengan cilok",2024-09-21T03:14:34Z
@bayuarga2061,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Apa karena di outdor ya kok suara David agak cempreng gtu yan,2024-09-21T03:14:30Z
@zano29,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"teknologi kamera mulai dari lensa  hingga penggerak secara sistem kok kaya mirip sony yah , coba bang gali lebih dalam apa benar seperti itu",2024-09-21T03:14:19Z
@AGoogleUser02,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,*sedang menonton di galaxy j5 2016*,2024-09-21T03:14:10Z
@asephwang,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Katanya 1 😂,2024-09-21T03:13:38Z
@DidikKharis-l6d,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Hp minim inovasi,2024-09-21T03:13:35Z
@MelkyMey,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Pantes aja org indonesia cara berpikirnya ketinggalan jauh dari org luar negeri dlm soal memutuskan menggunakan sebuah gadget...di indonesia org rela mengeluarkan duit yg banyak utk suatu gengsi, sedangkan org di luar negeri mengeluarkan duit sedikit dengan manfaat yg sama seperti kita. Inilah knp kita gk maju2 cara berpikirnya hanya krn mementingkan gengsi ketimbang manfaat😎",2024-09-21T03:13:29Z
@bayugantengpasti,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,TIM MISKIN YG BILANG NNTON DOANG GA BELI MUNCULLAH🤡,2024-09-21T03:13:16Z
@naufal3038,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,15 pro ku masih bisa apple intelligence full feature. Gaperlu update ke 16 pro 🎉🎉,2024-09-21T03:13:15Z
@mochhassan1774,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Baru beli ip 13 kemaren yg kameranya silang, pngen beda sama android pokonya, kalo lurus gini mirip xiomi, apalagi yg 3 kamera, banyak bgt android yg niru jadi kurang eksklusif aja.",2024-09-21T03:12:58Z
@bunday235,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bisa beliin motor tuh😂,2024-09-21T03:12:36Z
@tukangknalpot,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Alhamdulillah udah beli ❤,2024-09-21T03:12:30Z
@adisswar1437,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,20jt masih USB type c 2.0😂😂😂😂😂,2024-09-21T03:12:00Z
@armanmohamed-ci2kf,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mantapp paling pertama ya bang,2024-09-21T03:11:35Z
@rnanda4354,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"USB 2.0 di Iphone, Setara USB 4.0 di Android.",2024-09-21T03:11:19Z
@ewhpeople,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Di Singapure gak ketemu Msbreewc kah 😂,2024-09-21T03:11:00Z
@Walangsangit-wg8rr,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Masih stay pakai ip 11 mau upgrade ga ada duitnya😅,2024-09-21T03:10:56Z
@aznsantai,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Semoga yang nonton dimampukan tuk bisa beli 🤲🏻😁,2024-09-21T03:10:20Z
@AdjPgt,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Masih bingung mau up apa nggak yg dari ip 15 ke 16 soalnya up nya jg ga begitu jauh,2024-09-21T03:10:10Z
@fahriaffandi-sr4gs,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim beli doang ga nonton😂,2024-09-21T03:09:55Z
@aesparacingteam,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,This is ridiculous 😂,2024-09-21T03:09:48Z
@arieafriana,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,11Pro gua udah busuk. Apa udah waktunya ganti a55?,2024-09-21T03:09:48Z
@happyfun_Asikin,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Reviewer kl beli pasti 2 warna itu ya....,2024-09-21T03:09:41Z
@rustutirustuti3444,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Baru ada 4jt😢,2024-09-21T03:09:12Z
@sandripangestu8688,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mata beacukai $,2024-09-21T03:09:07Z
@va8424,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mending,2024-09-21T03:08:41Z
@raffaarriazmi9499,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bagian paling DARK nya adalah di detik terakhir 😂😂,2024-09-21T03:08:37Z
@latimojongchanel2095,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Iphone benar² konsisten dgn Modelnya ya😂 dari tahun ke tahun😅,2024-09-21T03:08:27Z
@Wahyu2312-ph8yl,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Iphone 19 mungkin baru ada sidik jari di bawah layar 😅😂,2024-09-21T03:08:24Z
@egabudipratama6286,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Serius nanyak, hp gaming 2 jutaan mending ngambil apa ya?",2024-09-21T03:08:17Z
@selviaanjelika2388,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"set set set ""ada yg viral ada yg viral ada yg kabur"" wkwkw 😭",2024-09-21T03:08:16Z
@mufidgaming9448,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Semoga abis nonton ini di kasih iPhone sekend😂😂,2024-09-21T03:08:13Z
@permoon93,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,ada yang tau flannel david dari brand apa?,2024-09-21T03:07:56Z
@Ryanda-qw4uy,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Harga i phone membuatku lebih milih beli motor daripada hp.terus katanya buatan amerika,tapi kenapa yang bikin negara india?",2024-09-21T03:07:54Z
@acpltvmhmd8015,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bang nebeng temen pake jet pribadi biar ga kena cukai,2024-09-21T03:07:53Z
@baronmorning4185,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim nonton dan langsung beli. Beli udud maksudnya 😂,2024-09-21T03:07:26Z
@udin99999,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,🆗 Gass,2024-09-21T03:07:21Z
@user-R6orR1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tuker Ama R15M gua bisa ga bg?😂 Km rendah baru 2000km,2024-09-21T03:07:10Z
@anantoagamarindro3329,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Desainnya cakepan yg versi biasa,2024-09-21T03:07:09Z
@markuswijaya1602,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,keren,2024-09-21T03:07:06Z
@gilafilm2118,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Doain gaes, Lagi ngumpulin uang tips recehan buat beli i pone 16 pro🙏🙏",2024-09-21T03:06:56Z
@fahriali6861,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Sekali konten 100jt😂,2024-09-21T03:06:27Z
@FahmiZff,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,udah GK bisa di ubah2 lagi ya emg design iPhone emg sperti itu BOBA  kalo di ubah pasti org2 kurg minat😂😂😂,2024-09-21T03:05:58Z
@cezzane428,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"13:57 salah satu tujuan dan harapan pembelian hp ini sih bang , personal branding",2024-09-21T03:05:42Z
@fandipendol99,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,UDAH KETEBAK PASTI KE SINGAPUR🗿,2024-09-21T03:05:22Z
@putriwulandari469,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ternyata masih murahan di jepang ya bang,2024-09-21T03:05:05Z
@ranemian,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,BANG SAMBIL NONTON F1 BANG,2024-09-21T03:05:02Z
@ciloksuper2355,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,bang gw lebih penasaran sama HUAWEI MATE XT,2024-09-21T03:05:01Z
@arifin_ahmadz212,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Yg pro max mana bang,2024-09-21T03:04:14Z
@mohamadrofii3074,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Yuhuyyyyh XS MAX 2 JUTA DONG OON ELU MASIH JUAL 3 4JUTAAN MIKIR DONG 60% keluaran 6 tahun turun,2024-09-21T03:04:11Z
@baguspramono6817,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Yaelah bang bang dari awal ada brand iphone sampe sekarang gak bisa tuh kebeli,2024-09-21T03:04:09Z
@dimasbayupangestu7860,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nonton pake redmi note 4 retak layar ada tompel pula,2024-09-21T03:04:03Z
@fandi-mc7wg,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Fitur2 iPhone okelah tapi desainnya dah boring tahap akut,2024-09-21T03:03:58Z
@alivandorezbos988,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ip 11 aja belum kebeli apalagi ini😅,2024-09-21T03:03:38Z
@O_sem,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bukan hohrang kahya,2024-09-21T03:03:37Z
@nuhamadridista8988,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kapan masuk di indo? Pengen beli 😢😢😢,2024-09-21T03:03:34Z
@AriAri-bs3jv,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Ditunggu HDC-nya 🗿,2024-09-21T03:03:28Z
@hasyimjauhari3228,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,tim beli doang ga nonton,2024-09-21T03:03:02Z
@HimuraKojiro,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Makan tuh gengsi,2024-09-21T03:02:50Z
@m.ainulrozis3508,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Selalu ada komenan ""tim bla bla bla..""",2024-09-21T03:02:35Z
@bayuatmaja444,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5x booking hotel kayaknya bisa kebeli nih😁😁😁,2024-09-21T03:02:19Z
@rindyaryantika9519,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bismillah bisa beli tahun depan 🤲,2024-09-21T03:02:14Z
@DidikMahendraHD,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,CLBK,2024-09-21T03:01:57Z
@Ozinchanel,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Gini baru iPhone yang bener, ku suka setup Camera yg sejajar gini.",2024-09-21T03:01:53Z
@Vunn1,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"16:17 sampe""aggh"" 🥰",2024-09-21T03:01:33Z
@mohammadfahmi435,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,pixel 9 pro nya mana bang?,2024-09-21T03:01:26Z
@Bbnot,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Xperia Sedang menonton fitur ini :,2024-09-21T03:01:22Z
@GhemalayllPutrahermansyah,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,telat 1 jam gpp y bg,2024-09-21T03:01:21Z
@widoprabowo1014,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Liat ini Ani-ani UMKM langsung menghubungi suppliernya,2024-09-21T03:01:14Z
@Yohoomaru,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Apple = Kapitalis,2024-09-21T03:01:02Z
@hahahihi648,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Iphone 16 bug kepala charger cuy,2024-09-21T03:00:53Z
@firmanaikatsu-kiwarriors5233,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"iPhone 16 Series - Baru Segera masuk ke pasar Indonesia nya Pada Bulan Oktober ataupun November mendatang? 

Soalnya di Indonesia sendiri Sudah bisa Buka Pre-order Di Counter Hape terdekat.... 

Apalagi Vivo V40 Lite Series Saja Sudah duluan Buka Pre-order nya! Tapi Dari Harganya saja Jauh lebih murah ketimbang Rivalnya seperti, Oppo Reno12F Series? 😱😱😱",2024-09-21T03:00:53Z
@jinjahyo3855,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,5:11 typo bang,2024-09-21T03:00:32Z
@AnnoNeimCh,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Iphone baru, hotel langsung rame 😏😏😏",2024-09-21T03:00:29Z
@anggakirana7232,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Model camera teringat hp yg dulu2...,2024-09-21T03:00:01Z
@BangAris_AN,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Huawei lipat 3 bang,2024-09-21T03:00:01Z
@idhamsabir9053,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Payudara iqbal nyembul😂😂,2024-09-21T02:59:59Z
@Yohoomaru,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Gw ngefans sama bang david, dari cara bicaranya, outfit nya yang simple. Kalo nonton bang david enjoy nontonnya",2024-09-21T02:59:34Z
@pedaganghapee,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim beli tapi gak nonton,2024-09-21T02:59:34Z
@natcchan,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Kalo Apple Store masuk Indo, nanti iBox marah",2024-09-21T02:59:31Z
@trimaryanto8810,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,keren,2024-09-21T02:58:13Z
@trimaryanto8810,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,met pagi,2024-09-21T02:58:02Z
@nendenrahayu5406,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,sholawatin dluu☹️,2024-09-21T02:57:55Z
@ahmatsulkan9374,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mito dan advan lebih baik dari iphone 16 pro. Keren produk dalam negeri wakanda,2024-09-21T02:57:45Z
@FajarRizki-vo7nw,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Mau beli gada duit😅,2024-09-21T02:57:40Z
@denigouw6655,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Bocoran ip17 camera control merangkap fingerprint 🗿,2024-09-21T02:57:32Z
@Omgrab73,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Closing yang sangat mantap 😂 ""BERAPA CUKAINYA"" 🤣",2024-09-21T02:57:12Z
@getaufan,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Beli total 40an juta, tapi blm dapet casing dan charger wkwk",2024-09-21T02:57:06Z
@faridlutfi7150,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"warna nya lebih mirip iPhone XS/XS MAX gold , cuma di finishing nya matte aja",2024-09-21T02:57:02Z
@moderatesea,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Di cina 16 pro 256 cmn $1200,2024-09-21T02:56:38Z
@suryawidayana2115,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Iphone 16 rilis
Hotel, penginapan laris manis 😂😂",2024-09-21T02:56:34Z
@ArdianGaming-r5r,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Kenapa iphone baru rilis di indo, hotel dan oyo makin rame?",2024-09-21T02:56:24Z
@razfroz13,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,18:02😂,2024-09-21T02:56:18Z
@whoknow2932,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Mas, tolong review Advan Smartwatch S2 Pro dong",2024-09-21T02:56:15Z
@asengrowley6627,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Thankyou gw jdi ambil 13 pro max 256gb buat 2nd phone gw(khusus vid dan sosmed),2024-09-21T02:56:12Z
@CryptoHoki,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,hotel siap siap pump penghasilanya ! iphone penyelamat pengusaha penginapan ,2024-09-21T02:56:09Z
@fanyarmanda,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nunggu iphone se 4 gmn nnti ramenya ya😅,2024-09-21T02:55:35Z
@lylaa04,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Jadi pen beli , semoga bisa hehe 15 pro juga ga papa 😂",2024-09-21T02:55:16Z
@bayusetiawan3025,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Anying liat judul kok ngakak tb2😭,2024-09-21T02:55:03Z
@adminoyo4728,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Kena pajak berapa 😂😂,2024-09-21T02:54:21Z
@dolanan_kreweng,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Semoga bisa beli 🤲 Amiin,2024-09-21T02:54:11Z
@RaposTrans,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Allahuma sholi 'ala syayidina muhammad,2024-09-21T02:53:56Z
@Santosoarip,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nonton,2024-09-21T02:53:49Z
@ardinugroho9600,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim pantau dan lihat aja beli gag dulu ya😅,2024-09-21T02:53:44Z
@yogaadhitia5194,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"iphone gitu gitu doang bosenin , kayak g ada inovasi lain",2024-09-21T02:53:35Z
@jokosantoso5186,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,nonton pakek xiaomi redmi 4A🥲🥲🥲😭😭😭,2024-09-21T02:53:17Z
@franksahara864,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Bea cukai udah standby ngguin di bandara bg,FYI aja.. 😂😂",2024-09-21T02:53:07Z
@cezzane428,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim nonton buat cari bahan rostingan iphone 😂,2024-09-21T02:52:26Z
@reづlatif,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Tim beli doank ga nonton🗿,2024-09-21T02:51:45Z
@bangbud3255,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Nunggu redmi note 14 series,2024-09-21T02:51:17Z
@stanleychiaro9531,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,"Bang, lebih baik ambil Redmi note 13 pro 5g atau Poco f6 untuk overall?",2024-09-21T02:50:57Z
@HeriAhmad-k8k,Rp45 JUTA... UNBOXING iPhone 16 & 16 PRO!!!,Makin kesini ip makin ke sana 😢,2024-09-21T02:50:39Z
